nom;annee;mois;temp_RF;lat;lon;altitude;pr_RF;ERA5_sde_cm;neige_RF_cm;pct_neige
CADI_POP1;2016;6;10.9218296058064;42.2369;1.7043;2357;86.5392924001924;-7.345365e-22;12.0045496597706;0
CADI_POP1;2016;7;11.2036102997669;42.2369;1.7043;2357;61.9505917360417;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2016;8;13.4148855398514;42.2369;1.7043;2357;50.132308978984;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2016;9;3.01208166463162;42.2369;1.7043;2357;77.4135161495911;-7.345365e-22;0.12530701337052;0
CADI_POP1;2016;10;2.96004646734809;42.2369;1.7043;2357;85.9103311087061;-7.345365e-22;0.349767206049459;0
CADI_POP1;2016;11;-1.51101776049143;42.2369;1.7043;2357;98.7075205433455;0.20833333;15.2866335396384;16.6666666666667
CADI_POP1;2016;12;-2.28590299979402;42.2369;1.7043;2357;19.447171007696;0.07560484;31.4218380291009;37.5
CADI_POP1;2017;1;-3.34814571804101;42.2369;1.7043;2357;61.5377357984608;5.947581;70.1876113641673;23.0769230769231
CADI_POP1;2017;2;-0.638913624643832;42.2369;1.7043;2357;86.718976948052;3.1424387;127.112043873393;100
CADI_POP1;2017;3;1.45581127436111;42.2369;1.7043;2357;88.790990998816;1.905872;135.540754224053;30
CADI_POP1;2017;4;2.82041424116344;42.2369;1.7043;2357;90.4888535936286;0.56966144;177.994338658751;6.25
CADI_POP1;2017;5;8.24998493138282;42.2369;1.7043;2357;85.310924074074;0.031502016;92.5515518439518;0
CADI_POP1;2017;6;13.1108698155449;42.2369;1.7043;2357;61.8204405363155;-7.345365e-22;12.0045496597706;0
CADI_POP1;2017;7;11.7107817770777;42.2369;1.7043;2357;42.2822846560846;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2017;8;11.6154826745694;42.2369;1.7043;2357;43.6961589345839;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2017;9;8.28062300964005;42.2369;1.7043;2357;72.1008334656084;-7.345365e-22;0.12530701337052;0
CADI_POP1;2017;10;7.74705909001307;42.2369;1.7043;2357;36.1706937950938;-7.345365e-22;0.349767206049459;0
CADI_POP1;2017;11;0.874026700802182;42.2369;1.7043;2357;21.1894041523292;0.14648438;12.9684103545146;0
CADI_POP1;2017;12;-1.2273650549434;42.2369;1.7043;2357;32.2637539284789;1.1781754;42.4038989772711;21.4285714285714
CADI_POP1;2018;1;-0.894716649452836;42.2369;1.7043;2357;66.1789322261072;4.2559223;68.1631013461647;66.6666666666667
CADI_POP1;2018;2;-4.53406764058115;42.2369;1.7043;2357;91.9750974442225;16.510881;148.050070483022;91.6666666666667
CADI_POP1;2018;3;-1.55383796940974;42.2369;1.7043;2357;90.2500238696488;6.5335183;171.336470546076;100
CADI_POP1;2018;4;2.86449811111843;42.2369;1.7043;2357;153.204646536796;2.1907551;152.87496763986;75
CADI_POP1;2018;5;5.76749253509879;42.2369;1.7043;2357;149.235075698376;0.2016129;111.094039025354;0
CADI_POP1;2018;6;11.4424677325552;42.2369;1.7043;2357;67.0425389175639;-7.345365e-22;12.0045496597706;0
CADI_POP1;2018;7;11.6023284368473;42.2369;1.7043;2357;81.3509862073113;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2018;8;13.3483828013283;42.2369;1.7043;2357;84.7169548460799;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2018;9;11.5435880120099;42.2369;1.7043;2357;48.034782963333;-7.345365e-22;0.12530701337052;0
CADI_POP1;2018;10;5.20517745433035;42.2369;1.7043;2357;161.743764968365;0.68989414;2.62033098745119;0
CADI_POP1;2018;11;1.53550380349403;42.2369;1.7043;2357;94.3474429773929;1.3736979;15.5499476067663;100
